"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"CPP_36","SMD_0603_CAPC1608X80N","-76.4999mm","4.5989mm","-76.4999mm","4.5989mm","-75.6999mm","4.5989mm","T","180.00","470nF"
"CPP_37","SMD_0603_CAPC1608X80N","-57.2999mm","84.4989mm","-57.2999mm","84.4989mm","-56.4999mm","84.4989mm","T","180.00","470nF"
"CPP_38","SMD_0603_CAPC1608X80N","-46.8mm","82.9mm","-46.8mm","82.9mm","-46mm","82.9mm","T","180.00","470nF"
"CPP_39","SMD_0603_CAPC1608X80N","-26.8mm","84.5mm","-26.8mm","84.5mm","-26mm","84.5mm","T","180.00","470nF"
"CPP_40","SMD_0603_CAPC1608X80N","-72.7001mm","4.6011mm","-72.7001mm","4.6011mm","-73.5001mm","4.6011mm","T","360.00","470nF"
"CPP_41","SMD_0603_CAPC1608X80N","-72.7001mm","67.7999mm","-72.7001mm","67.7999mm","-73.5001mm","67.7999mm","T","360.00","470nF"
"CPP_42","SMD_0603_CAPC1608X80N","-32.6999mm","67.8014mm","-32.6999mm","67.8014mm","-33.4999mm","67.8014mm","T","360.00","470nF"
"CPP_43","SMD_0603_CAPC1608X80N","-57.3mm","62.1987mm","-57.3mm","62.1987mm","-56.5mm","62.1987mm","T","180.00","470nF"
"CPP_44","SMD_0603_CAPC1608X80N","-17.2999mm","62.1987mm","-17.2999mm","62.1987mm","-16.4999mm","62.1987mm","T","180.00","470nF"
"CPP_45","SMD_0603_CAPC1608X80N","-12.7001mm","67.8013mm","-12.7001mm","67.8013mm","-13.5001mm","67.8013mm","T","360.00","470nF"
"CPP_46","SMD_0603_CAPC1608X80N","-72.7001mm","47.8013mm","-72.7001mm","47.8013mm","-73.5001mm","47.8013mm","T","360.00","470nF"
"CPP_47","SMD_0603_CAPC1608X80N","-77.2999mm","42.1987mm","-77.2999mm","42.1987mm","-76.4999mm","42.1987mm","T","180.00","470nF"
"CPP_48","SMD_0603_CAPC1608X80N","-37.2999mm","62.2001mm","-37.2999mm","62.2001mm","-36.4999mm","62.2001mm","T","180.00","470nF"
"CPP_49","SMD_0603_CAPC1608X80N","-52.7mm","67.8mm","-52.7mm","67.8mm","-53.5mm","67.8mm","T","360.00","470nF"
"CPP_50","SMD_0603_CAPC1608X80N","-9.2mm","91mm","-9.2mm","91mm","-8.4mm","91mm","T","180.00","470nF"
"CPP_51","SMD_0603_CAPC1608X80N","-32.6999mm","94.8001mm","-32.6999mm","94.8001mm","-31.8999mm","94.8001mm","T","180.00","470nF"
"CPP_52","SMD_0603_CAPC1608X80N","-32.7mm","98.0001mm","-32.7mm","98.0001mm","-31.9mm","98.0001mm","T","180.00","470nF"
"CPP_53","SMD_0603_CAPC1608X80N","-77.2999mm","62.2001mm","-77.2999mm","62.2001mm","-76.4999mm","62.2001mm","T","180.00","470nF"
"CPP_54","SMD_0603_CAPC1608X80N","-13.8001mm","85.2999mm","-13.8001mm","85.2999mm","-14.6001mm","85.2999mm","T","360.00","470nF"
"CPP_55","SMD_0603_CAPC1608X80N","-17.3mm","83.7mm","-17.3mm","83.7mm","-16.5mm","83.7mm","T","180.00","470nF"
"CPP_56","SMD_0603_CAPC1608X80N","-23.2mm","86.1mm","-23.2mm","86.1mm","-24mm","86.1mm","T","360.00","470nF"
"CPP_57","SMD_0603_CAPC1608X80N","-29.2001mm","93.1973mm","-29.2001mm","93.1973mm","-30.0001mm","93.1973mm","T","360.00","470nF"
"CPP_58","SMD_0603_CAPC1608X80N","-7.9mm","83.7mm","-7.9mm","83.7mm","-7.1mm","83.7mm","T","180.00","470nF"
"CPP_59","SMD_0603_CAPC1608X80N","-32.6999mm","91.6001mm","-32.6999mm","91.6001mm","-31.8999mm","91.6001mm","T","180.00","470nF"
"CPP_60","SMD_0603_CAPC1608X80N","-32.6999mm","101.2001mm","-32.6999mm","101.2001mm","-31.8999mm","101.2001mm","T","180.00","470nF"
"CPP_61","SMD_0603_CAPC1608X80N","-72.7001mm","66.1999mm","-72.7001mm","66.1999mm","-73.5001mm","66.1999mm","T","360.00","470nF"
"CPP_62","SMD_0603_CAPC1608X80N","-32.6999mm","66.2014mm","-32.6999mm","66.2014mm","-33.4999mm","66.2014mm","T","360.00","470nF"
"CPP_63","SMD_0603_CAPC1608X80N","-57.3mm","63.7987mm","-57.3mm","63.7987mm","-56.5mm","63.7987mm","T","180.00","470nF"
"CPP_64","SMD_0603_CAPC1608X80N","-17.2999mm","63.7987mm","-17.2999mm","63.7987mm","-16.4999mm","63.7987mm","T","180.00","470nF"
